debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,source_file,is_cyl,is_lpg,paired_cyl_doc,notes
JIM001,00004908,Crd Note,2023-05-10,2023-05,S.1,D/N 4197 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00020117,Invoice,2023-05-10,2023-05,S.4,D/N 4197,LPG,LPG,3.0,3096.63,464.49,3561.12,,False,True,,
JIM001,00020124,Invoice,2023-05-10,2023-05,S.1,D/N 4197 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00004977,Crd Note,2023-05-18,2023-05,S.1,D/N 4618 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00020356,Invoice,2023-05-18,2023-05,S01,D/N 4618,LPG,LPG,3.0,3096.63,464.49,3561.12,,False,True,,
JIM001,00020358,Invoice,2023-05-18,2023-05,S.1,D/N 4618 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00020630,Invoice,2023-05-25,2023-05,9.3,D/N 3642,LPG,LPG,1.0,193.58,29.04,222.62,,False,True,,
JIM001,00020630,Invoice,2023-05-25,2023-05,S.4,D/N 3642,LPG,LPG,2.0,2064.8,309.72,2374.52,,False,True,,
JIM001,00005101,Crd Note,2023-06-01,2023-06,S.1,D/N 4660 EMPTIES,CYL,CYL,-4.0,-1200.0,-180.0,-1380.0,,True,False,,
JIM001,00020864,Invoice,2023-06-01,2023-06,S01,D/N 4660,LPG,LPG,3.0,3097.2,464.58,3561.78,,False,True,,
JIM001,00020873,Invoice,2023-06-01,2023-06,S.1,D/N 4660 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005151,Crd Note,2023-06-08,2023-06,S.1,D/N 5317 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00021098,Invoice,2023-06-08,2023-06,S.3,D/N 5317,LPG,LPG,2.0,2119.06,317.86,2436.92,,False,True,,
JIM001,00021111,Invoice,2023-06-08,2023-06,S.1,D/N 5317 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00005235,Crd Note,2023-06-15,2023-06,S.1,D/N 3690 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00021341,Invoice,2023-06-15,2023-06,S01,D/N 3690,LPG,LPG,3.0,3178.59,476.79,3655.38,,False,True,,
JIM001,00021346,Invoice,2023-06-15,2023-06,S.1,D/N 3690 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005299,Crd Note,2023-06-22,2023-06,S.1,D/N 4819 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00021561,Invoice,2023-06-22,2023-06,S.3,D/N 4819,LPG,LPG,3.0,3178.59,476.79,3655.38,,False,True,,
JIM001,00021564,Invoice,2023-06-22,2023-06,S.1,D/N 4819 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005356,Crd Note,2023-06-28,2023-06,S.1,D/N 4832 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00021756,Invoice,2023-06-28,2023-06,S01,D/N 4832,LPG,LPG,3.0,3178.59,476.79,3655.38,,False,True,,
JIM001,00021763,Invoice,2023-06-28,2023-06,S.1,D/N 4832 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005440,Crd Note,2023-07-06,2023-07,S.1,D/N 4867 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00022050,Invoice,2023-07-06,2023-07,S.4,D/N 4867,LPG,LPG,3.0,3178.59,476.79,3655.38,,False,True,,
JIM001,00022051,Invoice,2023-07-06,2023-07,S.1,D/N 4867 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00022332,Invoice,2023-07-13,2023-07,S.1,D/N 4895 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00022337,Invoice,2023-07-13,2023-07,S01,D/N 4895,LPG,LPG,2.0,1902.45,285.37,2187.82,,False,True,,
JIM001,00022337,Invoice,2023-07-13,2023-07,S.3,D/N 4895,LPG,LPG,1.0,951.23,142.69,1093.92,,False,True,,
JIM001,00022566,Invoice,2023-07-20,2023-07,S.4,D/N 5821,LPG,LPG,3.0,2853.69,428.05,3281.74,,False,True,,
JIM001,00022569,Invoice,2023-07-20,2023-07,S.1,D/N 5821 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00022604,Invoice,2023-07-20,2023-07,9.4,D/N 4350,LPG,LPG,2.0,357.34,53.6,410.94,,False,True,,
JIM001,00022605,Invoice,2023-07-20,2023-07,9.1,D/N 4350 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00005594,Crd Note,2023-07-21,2023-07,S.1,D/N 5821 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00005686,Crd Note,2023-07-27,2023-07,S.1,D/N 5552 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00005686,Crd Note,2023-07-27,2023-07,9.1,D/N 5552 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00022842,Invoice,2023-07-27,2023-07,S.4,D/N 5552,LPG,LPG,3.0,2853.69,428.05,3281.74,,False,True,,
JIM001,00022847,Invoice,2023-07-27,2023-07,S.1,D/N 5552 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005771,Crd Note,2023-08-03,2023-08,S.1,D/N 5888 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00023098,Invoice,2023-08-03,2023-08,S.3,D/N 5868,LPG,LPG,2.0,1901.64,285.25,2186.89,,False,True,,
JIM001,00023098,Invoice,2023-08-03,2023-08,S01,D/N 5868,LPG,LPG,1.0,950.82,142.62,1093.44,,False,True,,
JIM001,00023099,Invoice,2023-08-03,2023-08,S.1,D/N 5888 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005833,Crd Note,2023-08-10,2023-08,S.1,D/N 5588 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00023278,Invoice,2023-08-10,2023-08,S01,D/N 5588,LPG,LPG,3.0,2678.4,401.76,3080.16,,False,True,,
JIM001,00023279,Invoice,2023-08-10,2023-08,S.1,D/N 5588 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00023545,Invoice,2023-08-17,2023-08,S.4,D/N 6227,LPG,LPG,3.0,2678.4,401.76,3080.16,,False,True,,
JIM001,00023546,Invoice,2023-08-17,2023-08,S.1,D/N 6227 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00005983,Crd Note,2023-08-24,2023-08,S.1,D/N 6336 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00023732,Invoice,2023-08-24,2023-08,S01,D/N 6336,LPG,LPG,3.0,2678.4,401.76,3080.16,,False,True,,
JIM001,00023733,Invoice,2023-08-24,2023-08,S.1,D/N 6336 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00023964,Invoice,2023-08-31,2023-08,S.3,D/N 6418,LPG,LPG,3.0,2822.4,423.36,3245.76,,False,True,,
JIM001,00023965,Invoice,2023-08-31,2023-08,S.1,D/N 6418 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00006074,Crd Note,2023-09-01,2023-09,S.3,D/N 6418,LPG,LPG,-3.0,-2822.4,-423.36,-3245.76,,False,True,,
JIM001,00006075,Crd Note,2023-09-01,2023-09,S.1,D/N 6418 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00024087,Invoice,2023-09-02,2023-09,S.3,D/N 6385,LPG,LPG,2.0,1881.6,282.24,2163.84,,False,True,,
JIM001,00024088,Invoice,2023-09-02,2023-09,S.1,D/N 6385 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006101,Crd Note,2023-09-04,2023-09,S.1,D/N 6385 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00006105,Crd Note,2023-09-04,2023-09,S.1,D/N 6227 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00006151,Crd Note,2023-09-07,2023-09,S.1,D/N 6438 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00024245,Invoice,2023-09-07,2023-09,S01,D/N 6438,LPG,LPG,2.0,2046.05,306.91,2352.96,,False,True,,
JIM001,00024246,Invoice,2023-09-07,2023-09,S.1,D/N 6438 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006232,Crd Note,2023-09-15,2023-09,S.1,D/N 6459 EMPTIES,CYL,CYL,-4.0,-1200.0,-180.0,-1380.0,,True,False,,
JIM001,00024516,Invoice,2023-09-15,2023-09,S.4,D/N 6459,LPG,LPG,2.0,1958.24,293.74,2251.98,,False,True,,
JIM001,00024517,Invoice,2023-09-15,2023-09,S.1,D/N 6459 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006290,Crd Note,2023-09-21,2023-09,S.1,D/N 6476 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00024693,Invoice,2023-09-21,2023-09,S.3,D/N 6476,LPG,LPG,2.0,1958.24,293.74,2251.98,,False,True,,
JIM001,00024694,Invoice,2023-09-21,2023-09,S.1,D/N 6476 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006357,Crd Note,2023-09-28,2023-09,S.1,D/N 6480 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00024907,Invoice,2023-09-28,2023-09,S.3,D/N 6480,LPG,LPG,2.0,1958.24,293.74,2251.98,,False,True,,
JIM001,00024908,Invoice,2023-09-28,2023-09,S.1,D/N 6480 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00025154,Invoice,2023-10-05,2023-10,S01,D/N 6256,LPG,LPG,2.0,2139.39,320.91,2460.3,,False,True,,
JIM001,00025155,Invoice,2023-10-05,2023-10,S.1,D/N 6256 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006422,Crd Note,2023-10-06,2023-10,S.1,D/N 6256 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00025251,Invoice,2023-10-07,2023-10,S.3,D/N 6599,LPG,LPG,1.0,1069.7,160.46,1230.16,,False,True,,
JIM001,00025252,Invoice,2023-10-07,2023-10,S.1,D/N 6599 EMPTIES,CYL,CYL,1.0,300.0,45.0,345.0,,True,False,,
JIM001,00006454,Crd Note,2023-10-09,2023-10,S.1,D/N 6599 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00025475,Invoice,2023-10-14,2023-10,S.3,D/N 6709,LPG,LPG,2.0,2138.71,320.81,2459.52,,False,True,,
JIM001,00025476,Invoice,2023-10-14,2023-10,S.1,D/N 6709 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006527,Crd Note,2023-10-16,2023-10,S.1,D/N 6709 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00006563,Crd Note,2023-10-19,2023-10,S.1,D/N 6821 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00025616,Invoice,2023-10-19,2023-10,S.3,D/N 6821,LPG,LPG,3.0,3208.07,481.21,3689.2801,,False,True,,
JIM001,00025617,Invoice,2023-10-19,2023-10,S.1,D/N 6821 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00006624,Crd Note,2023-10-26,2023-10,S.1,D/N 6742 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00025852,Invoice,2023-10-26,2023-10,S01,D/N 6742,LPG,LPG,3.0,3208.07,481.21,3689.2801,,False,True,,
JIM001,00025853,Invoice,2023-10-26,2023-10,S.1,D/N 6742 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00006684,Crd Note,2023-11-02,2023-11,D.1,D/N 6849 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00026141,Invoice,2023-11-02,2023-11,D.3,D/N 6849,LPG,LPG,3.0,3369.6,505.44,3875.04,,False,True,,
JIM001,00026142,Invoice,2023-11-02,2023-11,D.1,D/N 6849 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00006775,Crd Note,2023-11-09,2023-11,S.1,D/N 6791 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00026403,Invoice,2023-11-09,2023-11,S.3,D/N 6791,LPG,LPG,3.0,3369.6,505.44,3875.04,,False,True,,
JIM001,00026404,Invoice,2023-11-09,2023-11,S.1,D/N 6791 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00006904,Crd Note,2023-11-23,2023-11,S.1,D/N 7042 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00026892,Invoice,2023-11-23,2023-11,S.4,D/N 7042,LPG,LPG,2.0,2246.4,336.96,2583.36,,False,True,,
JIM001,00026892,Invoice,2023-11-23,2023-11,D.3,D/N 7042,LPG,LPG,1.0,1123.2,168.48,1291.68,,False,True,,
JIM001,00026893,Invoice,2023-11-23,2023-11,D.1,D/N 7042 EMPTIES,CYL,CYL,1.0,300.0,45.0,345.0,,True,False,,
JIM001,00026893,Invoice,2023-11-23,2023-11,S.1,D/N 7042 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00006957,Crd Note,2023-11-30,2023-11,S.1,D/N 7068 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00027132,Invoice,2023-12-01,2023-12,D.3,D/N 7068,LPG,LPG,2.0,2246.4,336.96,2583.36,,False,True,,
JIM001,00027133,Invoice,2023-12-01,2023-12,D.1,D/N 7068 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00007020,Crd Note,2023-12-07,2023-12,S.1,D/N 7115 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00007020,Crd Note,2023-12-07,2023-12,D.1,D/N 7115 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00027384,Invoice,2023-12-07,2023-12,S01,D/N 7155,LPG,LPG,3.0,3511.1,526.66,4037.7601,,False,True,,
JIM001,00027385,Invoice,2023-12-07,2023-12,S.1,D/N 7115 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00027641,Invoice,2023-12-14,2023-12,S01,D/N 7130,LPG,LPG,3.0,3511.11,526.67,4037.78,,False,True,,
JIM001,00007156,Crd Note,2023-12-21,2023-12,D.1,D/N 7149 EMPTIES-2,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00007156,Crd Note,2023-12-21,2023-12,S.1,D/N 7149 EMPTIES-2,CYL,CYL,-5.0,-1500.0,-225.0,-1725.0,,True,False,,
JIM001,00027897,Invoice,2023-12-21,2023-12,S01,D/N 7149,LPG,LPG,3.0,3511.11,526.67,4037.78,,False,True,,
JIM001,00027972,Invoice,2023-12-21,2023-12,S.1,D/N 7149 EMPTIES-2,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00007204,Crd Note,2023-12-29,2023-12,S.3,WRONG QTY,LPG,LPG,-2.0,-2340.74,-351.11,-2691.85,,False,True,,
JIM001,00007210,Crd Note,2023-12-29,2023-12,S.1,D/N 7164 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00028136,Invoice,2023-12-29,2023-12,S.3,D/N 7164,LPG,LPG,2.0,2340.74,351.11,2691.85,,False,True,,
JIM001,00028137,Invoice,2023-12-29,2023-12,S.1,D/N 7164 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00028140,Invoice,2023-12-29,2023-12,S.3,D/N 7164-2,LPG,LPG,3.0,3511.11,526.67,4037.78,,False,True,,
JIM001,00007247,Crd Note,2024-01-04,2024-01,S01,WRONG QTY,LPG,LPG,-2.0,-2349.1,-352.36,-2701.46,,False,True,,
JIM001,00007248,Crd Note,2024-01-04,2024-01,S.1,WRONG QTY,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00007253,Crd Note,2024-01-04,2024-01,S.1,D/N 7177 EMPTIES-2,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00028328,Invoice,2024-01-04,2024-01,S01,D/N 7177,LPG,LPG,2.0,2349.1,352.36,2701.46,,False,True,,
JIM001,00028329,Invoice,2024-01-04,2024-01,S.1,D/N 7177 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00028330,Invoice,2024-01-04,2024-01,S01,D/N 7177 -2,LPG,LPG,3.0,3523.65,528.55,4052.2,,False,True,,
JIM001,00028331,Invoice,2024-01-04,2024-01,S.1,D/N 7177 EMPTIES-2,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00007291,Crd Note,2024-01-11,2024-01,S.1,D/N 7193 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00028565,Invoice,2024-01-11,2024-01,S01,D/N 7193,LPG,LPG,2.0,2349.1,352.36,2701.46,,False,True,,
JIM001,00028586,Invoice,2024-01-11,2024-01,S.1,D/N 7193 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00007339,Crd Note,2024-01-18,2024-01,9.1,D/N 7738 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00007339,Crd Note,2024-01-18,2024-01,S.1,D/N 7738 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00028751,Invoice,2024-01-18,2024-01,S01,D/N 7738,LPG,LPG,1.0,1174.55,176.18,1350.73,,False,True,,
JIM001,00028751,Invoice,2024-01-18,2024-01,901,D/N 7738,LPG,LPG,1.0,220.23,33.04,253.27,,False,True,,
JIM001,00028752,Invoice,2024-01-18,2024-01,S.1,D/N 7738 EMPTIES,CYL,CYL,1.0,300.0,45.0,345.0,,True,False,,
JIM001,00028752,Invoice,2024-01-18,2024-01,9.1,D/N 7738 EMPTIES,CYL,CYL,1.0,300.0,45.0,345.0,,True,False,,
JIM001,00007379,Crd Note,2024-01-25,2024-01,S.1,D/N 3708 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00028959,Invoice,2024-01-25,2024-01,S01,D/N 3708,LPG,LPG,2.0,2389.26,358.39,2747.65,,False,True,,
JIM001,00028960,Invoice,2024-01-25,2024-01,S.1,D/N 3708 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00007418,Crd Note,2024-02-01,2024-02,S.1,D/N 7777 EMPTIES,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00029161,Invoice,2024-02-01,2024-02,D01,D.N 7777,LPG,LPG,3.0,3583.89,537.58,4121.47,,False,True,,
JIM001,00029162,Invoice,2024-02-01,2024-02,D.1,D/N 7777 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00007453,Crd Note,2024-02-08,2024-02,S.1,D/N 7796 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00007453,Crd Note,2024-02-08,2024-02,D.1,D/N 7796 EMPTIES,CYL,CYL,-1.0,-300.0,-45.0,-345.0,,True,False,,
JIM001,00029384,Invoice,2024-02-08,2024-02,S.3,D/N 7796,LPG,LPG,3.0,3630.21,544.53,4174.74,,False,True,,
JIM001,00029385,Invoice,2024-02-08,2024-02,S.1,D/N 7796 EMPTIES,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00007484,Crd Note,2024-02-15,2024-02,S.1,D/N 7820 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00029584,Invoice,2024-02-15,2024-02,S.3,D/N 7820,LPG,LPG,2.0,2420.14,363.02,2783.16,,False,True,,
JIM001,00029585,Invoice,2024-02-15,2024-02,S.1,D/N 7820 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00007523,Crd Note,2024-02-22,2024-02,S.1,D/N 7853 EMPTIES,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00029763,Invoice,2024-02-22,2024-02,S.3,D/N 7853,LPG,LPG,2.0,2420.14,363.02,2783.16,,False,True,,
JIM001,00029764,Invoice,2024-02-22,2024-02,S.1,D/N 7853 EMPTIES,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00007576,Crd Note,2024-03-01,2024-03,S.1,D/N 7886,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00030008,Invoice,2024-03-01,2024-03,S.3,D/N 7886,LPG,LPG,2.0,2420.04,363.01,2783.05,,False,True,,
JIM001,00030012,Invoice,2024-03-01,2024-03,S.1,D/N 7886,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00030147,Invoice,2024-03-05,2024-03,S.3,DN8006,LPG,LPG,3.0,3625.65,543.85,4169.5,,False,True,,
JIM001,00030148,Invoice,2024-03-05,2024-03,S.1,DN8006,CYL,CYL,3.0,900.0,135.0,1035.0,,True,False,,
JIM001,00007605,Crd Note,2024-03-06,2024-03,S.1,DN8006,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00030414,Invoice,2024-03-15,2024-03,D.3,DN#3786,LPG,LPG,2.0,2447.14,367.07,2814.21,,False,True,,
JIM001,00030537,Invoice,2024-03-19,2024-03,S01,DN#8053 SO#7970,LPG,LPG,1.0,1223.57,183.54,1407.11,,False,True,,
JIM001,00030537,Invoice,2024-03-19,2024-03,S.4,DN#8053 SO#7970,LPG,LPG,1.0,1223.57,183.53,1407.1,,False,True,,
JIM001,00030806,Invoice,2024-03-28,2024-03,S.4,DN#8084 SO#8052,LPG,LPG,2.0,2447.14,367.07,2814.21,,False,True,,
JIM001,00030977,Invoice,2024-04-04,2024-04,S01,DN#8759 SO#8109,LPG,LPG,2.0,2447.14,367.07,2814.21,,False,True,,
JIM001,00031002,Invoice,2024-04-04,2024-04,S.1,30977- EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00007950,Crd Note,2024-04-05,2024-04,S.1,30977- EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00008041,Crd Note,2024-04-11,2024-04,S.1,31201- EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00031201,Invoice,2024-04-11,2024-04,S.3,DN#8782 SO#8181,LPG,LPG,2.0,2433.7,365.05,2798.75,,False,True,,
JIM001,00031212,Invoice,2024-04-11,2024-04,S.1,31201- EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00008117,Crd Note,2024-04-18,2024-04,S.1,31413- EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00031413,Invoice,2024-04-18,2024-04,S01,DN#8801,LPG,LPG,3.0,3663.6,549.54,4213.14,,False,True,,
JIM001,00031426,Invoice,2024-04-18,2024-04,S.1,31413- EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00008209,Crd Note,2024-04-26,2024-04,S.1,31640-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00031640,Invoice,2024-04-26,2024-04,S.4,DN#8825 SO#8284,LPG,LPG,2.0,2442.4,366.36,2808.76,,False,True,,
JIM001,00031655,Invoice,2024-04-26,2024-04,S.1,31640-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00031801,Invoice,2024-05-02,2024-05,S.4,DN#8841,LPG,LPG,3.0,3663.6,549.54,4213.14,,False,True,,
JIM001,00031806,Invoice,2024-05-02,2024-05,S.1,31801- EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00012314,Crd Note,2024-05-03,2024-05,S.1,EMPTIES PRICE FIX,CYL,CYL,-4.0,-1200.0,-180.0,-1380.0,,True,False,,
JIM001,00008280,Crd Note,2024-05-03,2024-05,S.1,31801- EMPTY,CYL,CYL,-4.0,-2080.0,-312.0,-2392.0,,True,False,,
JIM001,00042406,Invoice,2024-05-03,2024-05,S.1,EMPTIES PRICE FIX,CYL,CYL,4.0,2080.0,312.0,2392.0,,True,False,,
JIM001,00008359,Crd Note,2024-05-09,2024-05,S.1,31997 - EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00031997,Invoice,2024-05-09,2024-05,S01,DN#8718,LPG,LPG,3.0,3663.6,549.54,4213.14,,False,True,,
JIM001,00031998,Invoice,2024-05-09,2024-05,S.1,31997 - EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00008461,Crd Note,2024-05-17,2024-05,S.1,32219-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00032219,Invoice,2024-05-17,2024-05,S.3,DN#8749,LPG,LPG,2.0,2442.4,366.36,2808.76,,False,True,,
JIM001,00032220,Invoice,2024-05-17,2024-05,S.1,32219-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00032409,Invoice,2024-05-24,2024-05,S.4,DN#8916,LPG,LPG,2.0,2442.4,366.36,2808.76,,False,True,,
JIM001,00032410,Invoice,2024-05-24,2024-05,S.1,32409-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00008533,Crd Note,2024-05-25,2024-05,S.1,32409-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00032531,Invoice,2024-05-28,2024-05,S.3,DN#8499,LPG,LPG,2.0,2442.4,366.36,2808.76,,False,True,,
JIM001,00032532,Invoice,2024-05-28,2024-05,S.1,32531-EMPTIES,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00008579,Crd Note,2024-05-29,2024-05,S.1,32531-EMPTIES,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00008612,Crd Note,2024-05-31,2024-05,S.1,32614-EMPTY,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00032614,Invoice,2024-05-31,2024-05,S.4,DN#8512,LPG,LPG,1.0,1221.2,183.18,1404.38,,False,True,,
