debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,is_cyl,is_lpg,paired_cyl_doc,notes
WO0001,00021176,Invoice,2023-06-08,2023-06,19.1,D/N 5205 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00021176,Invoice,2023-06-08,2023-06,9.1,D/N 5205 EMPTIES,CYL,CYL,30,9000,1350,10350,True,False,,
WO0001,00005251,Crd Note,2023-06-16,2023-06,9.1,D/N 4803 EMPTIES,CYL,CYL,-9,-2700,-405,-3105,True,False,,
WO0001,00005251,Crd Note,2023-06-16,2023-06,14.1,D/N 4803 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00005251,Crd Note,2023-06-16,2023-06,19.1,D/N 4803 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00021383,Invoice,2023-06-16,2023-06,9.4,D/N 4803,LPG,LPG,10,2096.2,314.43,2410.63,False,True,,
WO0001,00021383,Invoice,2023-06-16,2023-06,14.4,D/N 4803,LPG,LPG,5,1630.35,244.55,1874.9,False,True,,
WO0001,00021409,Invoice,2023-06-16,2023-06,9.1,D/N 4803 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00021409,Invoice,2023-06-16,2023-06,14.1,D/N 4803 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00005362,Crd Note,2023-06-28,2023-06,14.1,D/N 5258 EMPTIES,CYL,CYL,-3,-900,-135,-1035,True,False,,
WO0001,00005362,Crd Note,2023-06-28,2023-06,9.1,D/N 5258 EMPTIES,CYL,CYL,-22,-6600,-990,-7590,True,False,,
WO0001,00005362,Crd Note,2023-06-28,2023-06,19.1,D/N 5258 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00021784,Invoice,2023-06-28,2023-06,1901,D/N 5258,LPG,LPG,5,2212.65,331.9,2544.55,False,True,,
WO0001,00021784,Invoice,2023-06-28,2023-06,901,D/N 5258,LPG,LPG,25,5240.5,786.07,6026.57,False,True,,
WO0001,00021785,Invoice,2023-06-28,2023-06,19.1,D/N 5258 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00021785,Invoice,2023-06-28,2023-06,9.1,D/N 5258 EMPTIES,CYL,CYL,25,7500,1125,8625,True,False,,
WO0001,00005427,Crd Note,2023-07-03,2023-07,14.1,D/N 4854 EMPTIES,CYL,CYL,-3,-900,-135,-1035,True,False,,
WO0001,00005427,Crd Note,2023-07-03,2023-07,19.1,D/N 4854 EMPTIES,CYL,CYL,-4,-1200,-180,-1380,True,False,,
WO0001,00005427,Crd Note,2023-07-03,2023-07,9.1,D/N 4854 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00021985,Invoice,2023-07-03,2023-07,9.4,D/N 4854,LPG,LPG,10,2096.2,314.43,2410.63,False,True,,
WO0001,00021985,Invoice,2023-07-03,2023-07,1901,D/N 4854,LPG,LPG,5,2212.65,331.9,2544.55,False,True,,
WO0001,00021990,Invoice,2023-07-03,2023-07,19.1,D/N 4854 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00021990,Invoice,2023-07-03,2023-07,9.1,D/N 4854 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00005543,Crd Note,2023-07-14,2023-07,14.1,D/N 5504 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00005543,Crd Note,2023-07-14,2023-07,9.1,D/N 5504 EMPTIES,CYL,CYL,-25,-7500,-1125,-8625,True,False,,
WO0001,00005543,Crd Note,2023-07-14,2023-07,19.1,D/N 5504 EMPTIES,CYL,CYL,-6,-1800,-270,-2070,True,False,,
WO0001,00022409,Invoice,2023-07-14,2023-07,19.4,D/N 5504,LPG,LPG,3,1199.97,180,1379.97,False,True,,
WO0001,00022409,Invoice,2023-07-14,2023-07,14.4,D/N 5504,LPG,LPG,3,884.19,132.63,1016.82,False,True,,
WO0001,00022409,Invoice,2023-07-14,2023-07,9.4,D/N 5504,LPG,LPG,30,5684.09,852.61,6536.701,False,True,,
WO0001,00022412,Invoice,2023-07-14,2023-07,14.1,D/N 5504 EMPTIES,CYL,CYL,3,900,135,1035,True,False,,
WO0001,00022412,Invoice,2023-07-14,2023-07,9.1,D/N 5504 EMPTIES,CYL,CYL,30,9000,1350,10350,True,False,,
WO0001,00022412,Invoice,2023-07-14,2023-07,19.1,D/N 5504 EMPTIES,CYL,CYL,3,900,135,1035,True,False,,
WO0001,00005673,Crd Note,2023-07-25,2023-07,14.1,D/N 5545 EMPTIES,CYL,CYL,-2,-600,-90,-690,True,False,,
WO0001,00005673,Crd Note,2023-07-25,2023-07,19.1,D/N 5545 EMPTIES,CYL,CYL,-17,-5100,-765,-5865,True,False,,
WO0001,00005673,Crd Note,2023-07-25,2023-07,9.1,D/N 5545 EMPTIES,CYL,CYL,-6,-1800,-270,-2070,True,False,,
WO0001,00022800,Invoice,2023-07-25,2023-07,9.1,D/N 5545 EMPTIES,CYL,CYL,15,4500,675,5175,True,False,,
WO0001,00022800,Invoice,2023-07-25,2023-07,19.1,D/N 5545 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00022800,Invoice,2023-07-25,2023-07,14.1,D/N 5545 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00022822,Invoice,2023-07-25,2023-07,9.4,D/N 5545,LPG,LPG,15,2853.78,428.07,3281.85,False,True,,
WO0001,00022822,Invoice,2023-07-25,2023-07,1401,D/N 5545,LPG,LPG,5,1479.75,221.96,1701.71,False,True,,
WO0001,00022822,Invoice,2023-07-25,2023-07,19.4,D/N 5545,LPG,LPG,5,2008.22,301.23,2309.45,False,True,,
WO0001,00005801,Crd Note,2023-08-04,2023-08,14.1,D/N 5574 EMPTIES,CYL,CYL,-4,-1200,-180,-1380,True,False,,
WO0001,00005801,Crd Note,2023-08-04,2023-08,19.1,D/N 5574 EMPTIES,CYL,CYL,-8,-2400,-360,-2760,True,False,,
WO0001,00005801,Crd Note,2023-08-04,2023-08,9.1,D/N 5574 EMPTIES,CYL,CYL,-23,-6900,-1035,-7935,True,False,,
WO0001,00023154,Invoice,2023-08-04,2023-08,9.4,D/N 5574,LPG,LPG,25,4464.78,669.72,5134.5,False,True,,
WO0001,00023154,Invoice,2023-08-04,2023-08,14.4,D/N 5574,LPG,LPG,5,1389.03,208.36,1597.39,False,True,,
WO0001,00023154,Invoice,2023-08-04,2023-08,19.4,D/N 5574,LPG,LPG,5,1885.13,282.77,2167.9,False,True,,
WO0001,00023155,Invoice,2023-08-04,2023-08,9.1,D/N 5574 EMPTIES,CYL,CYL,25,7500,1125,8625,True,False,,
WO0001,00023155,Invoice,2023-08-04,2023-08,14.1,D/N 5574 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00023155,Invoice,2023-08-04,2023-08,19.1,D/N 5574 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00005905,Crd Note,2023-08-15,2023-08,9.1,D/N 6217 EMPTIES,CYL,CYL,-24,-7200,-1080,-8280,True,False,,
WO0001,00005905,Crd Note,2023-08-15,2023-08,19.1,D/N 6217 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00005905,Crd Note,2023-08-15,2023-08,14.1,D/N 6217 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00023484,Invoice,2023-08-15,2023-08,14.4,D/N 6217,LPG,LPG,5,1389.04,208.36,1597.4,False,True,,
WO0001,00023484,Invoice,2023-08-15,2023-08,9.4,D/N 6217,LPG,LPG,20,3571.83,535.77,4107.6,False,True,,
WO0001,00023484,Invoice,2023-08-15,2023-08,19.4,D/N 6217,LPG,LPG,5,1885.13,282.77,2167.9,False,True,,
WO0001,00023485,Invoice,2023-08-15,2023-08,9.1,D/N 6217 EMPTIES,CYL,CYL,20,6000,900,6900,True,False,,
WO0001,00023485,Invoice,2023-08-15,2023-08,19.1,D/N 6217 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00023485,Invoice,2023-08-15,2023-08,14.1,D/N 6217 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00023978,Invoice,2023-08-30,2023-08,9.4,D/N 6375,LPG,LPG,15,2813.87,422.08,3235.9495,False,True,,
WO0001,00023978,Invoice,2023-08-30,2023-08,19.4,D/N 6375,LPG,LPG,10,3960.26,594.04,4554.3,False,True,,
WO0001,00023979,Invoice,2023-08-30,2023-08,19.1,D/N 6375 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00023979,Invoice,2023-08-30,2023-08,9.1,D/N 6375 EMPTIES,CYL,CYL,15,4500,675,5175,True,False,,
WO0001,00006061,Crd Note,2023-08-31,2023-08,9.1,D/N 6375 EMPTIES,CYL,CYL,-15,-4500,-675,-5175,True,False,,
WO0001,00006061,Crd Note,2023-08-31,2023-08,19.1,D/N 6375 EMPTIES,CYL,CYL,-10,-3000,-450,-3450,True,False,,
WO0001,00006213,Crd Note,2023-09-12,2023-09,19.1,D/N 6517 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00006213,Crd Note,2023-09-12,2023-09,14.1,D/N 6517 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00006213,Crd Note,2023-09-12,2023-09,9.1,D/N 6517 EMPTIES,CYL,CYL,-13,-3900,-585,-4485,True,False,,
WO0001,00024438,Invoice,2023-09-12,2023-09,19.4,D/N 6517,LPG,LPG,10,4106.99,616.05,4723.04,False,True,,
WO0001,00024438,Invoice,2023-09-12,2023-09,9.4,D/N 6517,LPG,LPG,5,972.7,145.91,1118.61,False,True,,
WO0001,00024439,Invoice,2023-09-12,2023-09,19.1,D/N 6517 EMPTIES,CYL,CYL,10,3000,450,3450,True,False,,
WO0001,00024439,Invoice,2023-09-12,2023-09,9.1,D/N 6517 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00006337,Crd Note,2023-09-26,2023-09,9.1,D/N 6558 EMPTIES,CYL,CYL,-29,-8700,-1305,-10005,True,False,,
WO0001,00006337,Crd Note,2023-09-26,2023-09,19.1,D/N 6558 EMPTIES,CYL,CYL,-17,-5100,-765,-5865,True,False,,
WO0001,00006337,Crd Note,2023-09-26,2023-09,14.1,D/N 6558 EMPTIES,CYL,CYL,-5,-1500,-225,-1725,True,False,,
WO0001,00006337,Crd Note,2023-09-26,2023-09,S.1,D/N 6558 EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,,
WO0001,00024846,Invoice,2023-09-26,2023-09,14.3,D/N 6558,LPG,LPG,5,1513.1,226.96,1740.06,False,True,,
WO0001,00024846,Invoice,2023-09-26,2023-09,19.3,D/N 6558,LPG,LPG,8,3285.6,492.84,3778.44,False,True,,
WO0001,00024846,Invoice,2023-09-26,2023-09,9.4,D/N 6558,LPG,LPG,25,4863.5,729.53,5593.03,False,True,,
WO0001,00024847,Invoice,2023-09-26,2023-09,19.1,D/N 6558 EMPTIES,CYL,CYL,8,2400,360,2760,True,False,,
WO0001,00024847,Invoice,2023-09-26,2023-09,14.1,D/N 6558 EMPTIES,CYL,CYL,5,1500,225,1725,True,False,,
WO0001,00024847,Invoice,2023-09-26,2023-09,9.1,D/N 6558 EMPTIES,CYL,CYL,25,7500,1125,8625,True,False,,
WO0001,00025364,Invoice,2023-10-10,2023-10,14.4,D/N 6275,LPG,LPG,3,986.83,148.02,1134.85,False,True,,
WO0001,00025364,Invoice,2023-10-10,2023-10,19.4,D/N 6275,LPG,LPG,8,3571.34,535.7,4107.04,False,True,,
WO0001,00025364,Invoice,2023-10-10,2023-10,9.4,D/N 6275,LPG,LPG,30,6343.83,951.57,7295.4,False,True,,
WO0001,00006618,Crd Note,2023-10-25,2023-10,9.4,PRICE,LPG,LPG,-20,-4240.2,-636.03,-4876.23,False,True,,
WO0001,00006618,Crd Note,2023-10-25,2023-10,1901,PRICE,LPG,LPG,-5,-2237.85,-335.68,-2573.53,False,True,,
WO0001,00025859,Invoice,2023-10-25,2023-10,9.4,D/N 6740,LPG,LPG,20,4240.17,636.03,4876.2,False,True,,
WO0001,00025859,Invoice,2023-10-25,2023-10,1901,D/N 6740,LPG,LPG,5,2237.87,335.68,2573.55,False,True,,
WO0001,00025868,Invoice,2023-10-25,2023-10,1901,D/N 6740,LPG,LPG,5,2053.5,308.03,2361.53,False,True,,
WO0001,00025868,Invoice,2023-10-25,2023-10,9.4,D/N 6740,LPG,LPG,20,4229.22,634.38,4863.6,False,True,,
WO0001,00026425,Invoice,2023-11-08,2023-11,1401,D/N 6786,LPG,LPG,2,689.29,103.39,792.68,False,True,,
WO0001,00026425,Invoice,2023-11-08,2023-11,9.4,D/N 6786,LPG,LPG,15,3323.35,498.5,3821.8505,False,True,,
WO0001,00026425,Invoice,2023-11-08,2023-11,19.4,D/N 6786,LPG,LPG,10,4677.3,701.6,5378.9,False,True,,
WO0001,00026425,Invoice,2023-11-08,2023-11,14.4,D/N 6786,LPG,LPG,3,1033.93,155.09,1189.0199,False,True,,
WO0001,00026674,Invoice,2023-11-16,2023-11,1401,D/N 7022,LPG,LPG,3,1033.93,155.09,1189.0199,False,True,,
WO0001,00026674,Invoice,2023-11-16,2023-11,1901,D/N 7022,LPG,LPG,16,7483.69,1122.55,8606.2396,False,True,,
WO0001,00026674,Invoice,2023-11-16,2023-11,19.4,D/N 7022,LPG,LPG,4,1870.92,280.64,2151.56,False,True,,
WO0001,00026841,Invoice,2023-11-20,2023-11,1401,D/N 7036,LPG,LPG,5,1728.43,259.27,1987.7,False,True,,
WO0001,00026841,Invoice,2023-11-20,2023-11,9.4,D/N 7036,LPG,LPG,1,221.56,33.23,254.79,False,True,,
WO0001,00026841,Invoice,2023-11-20,2023-11,901,D/N 7036,LPG,LPG,24,5317.36,797.6,6114.9608,False,True,,
WO0001,00026846,Invoice,2023-11-20,2023-11,901,D/N 7036,LPG,LPG,24,5317.36,797.6,6114.9608,False,True,,
WO0001,00026846,Invoice,2023-11-20,2023-11,9.4,D/N 7036,LPG,LPG,1,221.56,33.23,254.79,False,True,,
WO0001,00026846,Invoice,2023-11-20,2023-11,1401,D/N 7036,LPG,LPG,5,1723.23,258.48,1981.71,False,True,,
WO0001,00006892,Crd Note,2023-11-21,2023-11,901,PRICE,LPG,LPG,-24,-5317.43,-797.61,-6115.04,False,True,,
WO0001,00006892,Crd Note,2023-11-21,2023-11,1401,PRICE,LPG,LPG,-5,-1728.45,-259.27,-1987.72,False,True,,
WO0001,00006892,Crd Note,2023-11-21,2023-11,9.4,PRICE,LPG,LPG,-1,-221.57,-33.24,-254.81,False,True,,
WO0001,00027272,Invoice,2023-12-04,2023-12,901,D/N 7080,LPG,LPG,30,6646.7,997,7643.701,False,True,,
WO0001,00027787,Invoice,2023-12-18,2023-12,9.4,D/N 7139,LPG,LPG,10,2304,345.6,2649.6,False,True,,
WO0001,00027787,Invoice,2023-12-18,2023-12,901,D/N 7139,LPG,LPG,25,5760,864,6624,False,True,,
WO0001,00027787,Invoice,2023-12-18,2023-12,14.3,D/N 7139,LPG,LPG,4,1433.6,215.04,1648.64,False,True,,
WO0001,00027787,Invoice,2023-12-18,2023-12,1401,D/N 7139,LPG,LPG,1,358.4,53.76,412.16,False,True,,
WO0001,00028212,Invoice,2023-12-29,2023-12,1401,D/N 7709,LPG,LPG,5,1792,268.8,2060.8,False,True,,
WO0001,00028212,Invoice,2023-12-29,2023-12,901,D/N 7709,LPG,LPG,30,6912,1036.8,7948.8,False,True,,
WO0001,00028540,Invoice,2024-01-10,2024-01,901,D/N 7593,LPG,LPG,15,3467.7,520.16,3987.86,False,True,,
WO0001,00028540,Invoice,2024-01-10,2024-01,1901,D/N 7593,LPG,LPG,5,2440.24,366.04,2806.28,False,True,,
WO0001,00007354,Crd Note,2024-01-21,2024-01,19.4,NO D/N NO.,LPG,LPG,-10,-4878.6,-731.79,-5610.39,False,True,,
WO0001,00007354,Crd Note,2024-01-21,2024-01,14.4,NO D/N NO.,LPG,LPG,-5,-1797.4,-269.61,-2067.01,False,True,,
WO0001,00007354,Crd Note,2024-01-21,2024-01,9.4,NO D/N NO.,LPG,LPG,-10,-231.1,-34.67,-265.77,False,True,,
WO0001,00007355,Crd Note,2024-01-21,2024-01,19.4,WRONG QTY,LPG,LPG,-1,-487.84,-73.18,-561.02,False,True,,
WO0001,00007355,Crd Note,2024-01-21,2024-01,9.4,WRONG QTY,LPG,LPG,-1,-231.09,-34.66,-265.75,False,True,,
WO0001,00007355,Crd Note,2024-01-21,2024-01,14.4,WRONG QTY,LPG,LPG,-1,-359.47,-53.92,-413.39,False,True,,
WO0001,00028865,Invoice,2024-01-21,2024-01,19.4,,LPG,LPG,10,4878.61,731.79,5610.4,False,True,,
WO0001,00028865,Invoice,2024-01-21,2024-01,14.4,,LPG,LPG,5,1797.4,269.61,2067.01,False,True,,
WO0001,00028865,Invoice,2024-01-21,2024-01,9.4,,LPG,LPG,10,231.1,34.66,265.76,False,True,,
WO0001,00028866,Invoice,2024-01-21,2024-01,9.4,D/N 7750,LPG,LPG,1,231.09,34.66,265.75,False,True,,
WO0001,00028866,Invoice,2024-01-21,2024-01,19.4,D/N 7750,LPG,LPG,1,487.84,73.18,561.02,False,True,,
WO0001,00028866,Invoice,2024-01-21,2024-01,14.4,D/N 7750,LPG,LPG,1,359.47,53.92,413.39,False,True,,
WO0001,00028869,Invoice,2024-01-21,2024-01,9.4,D/N 7750.,LPG,LPG,10,2310.8,346.62,2657.42,False,True,,
WO0001,00028869,Invoice,2024-01-21,2024-01,19.4,D/N 7750.,LPG,LPG,10,4878.39,731.76,5610.15,False,True,,
WO0001,00028869,Invoice,2024-01-21,2024-01,14.4,D/N 7750.,LPG,LPG,5,1797.3,269.6,2066.9,False,True,,
WO0001,00029220,Invoice,2024-02-02,2024-02,S01,D/N 3723,LPG,LPG,2,2483.95,372.59,2856.54,False,True,,
WO0001,00029220,Invoice,2024-02-02,2024-02,901,D/N 3723,LPG,LPG,15,3493.05,523.96,4017.01,False,True,,
WO0001,00029220,Invoice,2024-02-02,2024-02,1901,D/N 3723,LPG,LPG,5,2458.04,368.71,2826.75,False,True,,
WO0001,00029220,Invoice,2024-02-02,2024-02,1401,D/N 3723,LPG,LPG,5,1811.2,271.68,2082.88,False,True,,
WO0001,00029740,Invoice,2024-02-20,2024-02,1901,D/N7840,LPG,LPG,5,2488.65,373.3,2861.95,False,True,,
WO0001,00029740,Invoice,2024-02-20,2024-02,14.4,D/N7840,LPG,LPG,5,1833.7,275.05,2108.75,False,True,,
WO0001,00029740,Invoice,2024-02-20,2024-02,9.4,D/N7840,LPG,LPG,25,5894.25,884.14,6778.39,False,True,,
WO0001,00030255,Invoice,2024-03-08,2024-03,14.4,,LPG,LPG,5,1853.5,278.02,2131.52,False,True,,
WO0001,00030255,Invoice,2024-03-08,2024-03,9.4,,LPG,LPG,20,4766,714.9,5480.9,False,True,,
WO0001,00030255,Invoice,2024-03-08,2024-03,1901,,LPG,LPG,7,3521.63,528.25,4049.88,False,True,,
WO0001,00030841,Invoice,2024-03-27,2024-03,901,DN#8390 SO#8066,LPG,LPG,15,3574.5,536.18,4110.68,False,True,,
WO0001,00030841,Invoice,2024-03-27,2024-03,14.4,DN#8390 SO#8066,LPG,LPG,5,1853.4,278.01,2131.41,False,True,,
WO0001,00030841,Invoice,2024-03-27,2024-03,19.4,DN#8390 SO#8066,LPG,LPG,1,503.07,75.46,578.53,False,True,,
WO0001,00030841,Invoice,2024-03-27,2024-03,1901,DN#8390 SO#8066,LPG,LPG,6,3018.42,452.76,3471.18,False,True,,
WO0001,00031051,Invoice,2024-04-05,2024-04,901,D/N 8768 S0 8125,LPG,LPG,20,4766,714.9,5480.9,False,True,,
WO0001,00031051,Invoice,2024-04-05,2024-04,1401,D/N 8768 S0 8125,LPG,LPG,8,2965.44,444.82,3410.26,False,True,,
WO0001,00031051,Invoice,2024-04-05,2024-04,1901,D/N 8768 S0 8125,LPG,LPG,8,4024.56,603.68,4628.24,False,True,,
WO0001,00031379,Invoice,2024-04-16,2024-04,1901,DN#8799 SO#8226,LPG,LPG,5,2502.05,375.31,2877.36,False,True,,
WO0001,00031379,Invoice,2024-04-16,2024-04,901,DN#8799 SO#8226,LPG,LPG,29,6874.16,1031.12,7905.28,False,True,,
WO0001,00008139,Crd Note,2024-04-18,2024-04,1901,DN#8799 SO#8226,LPG,LPG,-5,-2502.05,-375.31,-2877.36,False,True,,
WO0001,00008139,Crd Note,2024-04-18,2024-04,901,DN#8799 SO#8226,LPG,LPG,-29,-6874.16,-1031.12,-7905.28,False,True,,
WO0001,00031468,Invoice,2024-04-18,2024-04,1901,DN#8809 SO#8247,LPG,LPG,7,3502.87,525.43,4028.3,False,True,,
WO0001,00031468,Invoice,2024-04-18,2024-04,901,DN#8809 SO#8247,LPG,LPG,30,7111.2,1066.68,8177.88,False,True,,
WO0001,00031751,Invoice,2024-04-29,2024-04,14.3,DN#8900 SO#8316,LPG,LPG,6,2212.32,331.85,2544.17,False,True,,
WO0001,00031751,Invoice,2024-04-29,2024-04,901,DN#8900 SO#8316,LPG,LPG,10,2370.4,355.56,2725.96,False,True,,
WO0001,00031751,Invoice,2024-04-29,2024-04,1901,DN#8900 SO#8316,LPG,LPG,10,5004.1,750.61,5754.71,False,True,,
WO0001,00031981,Invoice,2024-05-07,2024-05,901,DN#8716,LPG,LPG,10,2339.8,350.97,2690.77,False,True,,
WO0001,00032288,Invoice,2024-05-19,2024-05,901,DN#8472,LPG,LPG,12,2807.75,421.16,3228.91,False,True,,
WO0001,00032288,Invoice,2024-05-19,2024-05,1901,DN#8472,LPG,LPG,10,4939.7,740.96,5680.66,False,True,,
WO0001,00032288,Invoice,2024-05-19,2024-05,14.4,DN#8472,LPG,LPG,7,2547.86,382.18,2930.04,False,True,,
WO0001,00032288,Invoice,2024-05-19,2024-05,9.4,DN#8472,LPG,LPG,3,701.95,105.29,807.24,False,True,,
WO0001,00032960,Invoice,2024-06-10,2024-06,1901,DN#8550,LPG,LPG,6,2847.78,427.17,3274.95,False,True,,
WO0001,00032960,Invoice,2024-06-10,2024-06,14.3,DN#8550,LPG,LPG,2,699.46,104.92,804.38,False,True,,
WO0001,00032960,Invoice,2024-06-10,2024-06,901,DN#8550,LPG,LPG,30,6744.9,1011.73,7756.63,False,True,,
WO0001,00033559,Invoice,2024-06-26,2024-06,19.4,DN#9135,LPG,LPG,9,4271.67,640.75,4912.42,False,True,,
WO0001,00033559,Invoice,2024-06-26,2024-06,14.3,DN#9135,LPG,LPG,2,699.46,104.92,804.38,False,True,,
WO0001,00033559,Invoice,2024-06-26,2024-06,901,DN#9135,LPG,LPG,26,5845.57,876.84,6722.41,False,True,,
WO0001,00033559,Invoice,2024-06-26,2024-06,9.3,DN#9135,LPG,LPG,4,899.32,134.9,1034.22,False,True,,
WO0001,00034007,Invoice,2024-07-08,2024-07,901,DN#10046,LPG,LPG,15,3349.5,502.43,3851.93,False,True,,
WO0001,00034007,Invoice,2024-07-08,2024-07,1401,DN#10046,LPG,LPG,10,3473.5,521.02,3994.52,False,True,,
WO0001,00034007,Invoice,2024-07-08,2024-07,1901,DN#10046,LPG,LPG,10,4714,707.1,5421.1,False,True,,
WO0001,00009276,Crd Note,2024-07-09,2024-07,1401,DN#10046,LPG,LPG,-1,-347.35,-52.1,-399.45,False,True,,
WO0001,00034668,Invoice,2024-07-28,2024-07,901,DN#9634,LPG,LPG,20,4466,669.9,5135.9,False,True,,
WO0001,00034668,Invoice,2024-07-28,2024-07,1401,DN#9634,LPG,LPG,5,1736.75,260.51,1997.26,False,True,,
WO0001,00034668,Invoice,2024-07-28,2024-07,19.3,DN#9634,LPG,LPG,10,4714,707.1,5421.1,False,True,,
WO0001,00035101,Invoice,2024-08-07,2024-08,9.3,DN#9393,LPG,LPG,10,2233,334.95,2567.95,False,True,,
WO0001,00035498,Invoice,2024-08-22,2024-08,19.3,DN#11400,LPG,LPG,15,7070.99,1060.65,8131.64,False,True,,
WO0001,00035498,Invoice,2024-08-22,2024-08,9.4,DN#11400,LPG,LPG,15,3349.51,502.43,3851.94,False,True,,
WO0001,00036163,Invoice,2024-09-10,2024-09,9.4,DN#11275,LPG,LPG,25,5529.5,829.43,6358.93,False,True,,
WO0001,00036163,Invoice,2024-09-10,2024-09,19.3,DN#11275,LPG,LPG,5,2334.7,350.2,2684.9,False,True,,
WO0001,00036163,Invoice,2024-09-10,2024-09,1401,DN#11275,LPG,LPG,5,1720.3,258.05,1978.35,False,True,,
WO0001,00036587,Invoice,2024-09-22,2024-09,1401,DN#10054,LPG,LPG,3,1032.18,154.83,1187.01,False,True,,
WO0001,00036587,Invoice,2024-09-22,2024-09,1901,DN#10054,LPG,LPG,7,3268.57,490.29,3758.86,False,True,,
WO0001,00036587,Invoice,2024-09-22,2024-09,901,DN#10054,LPG,LPG,30,6635.4,995.31,7630.71,False,True,,
WO0001,00036752,Invoice,2024-09-27,2024-09,9.4,DN#10067,LPG,LPG,40,8847.2,1327.08,10174.28,False,True,,
WO0001,00036752,Invoice,2024-09-27,2024-09,1401,DN#10067,LPG,LPG,5,1720.3,258.05,1978.35,False,True,,
WO0001,00036911,Invoice,2024-10-01,2024-10,14.4,D/N 10080,LPG,LPG,5,1720.3,258.04,1978.34,False,True,,
WO0001,00036911,Invoice,2024-10-01,2024-10,19.4,D/N 10080,LPG,LPG,10,4669.4,700.41,5369.81,False,True,,
WO0001,00036911,Invoice,2024-10-01,2024-10,9.4,D/N 10080,LPG,LPG,30,6635.4,995.31,7630.71,False,True,,
WO0001,00037072,Invoice,2024-10-06,2024-10,19.4,DN#10415,LPG,LPG,8,3761.2,564.18,4325.38,False,True,,
WO0001,00037072,Invoice,2024-10-06,2024-10,901,DN#10415,LPG,LPG,30,6681,1002.15,7683.15,False,True,,
WO0001,00037072,Invoice,2024-10-06,2024-10,1401,DN#10415,LPG,LPG,5,1732.15,259.82,1991.97,False,True,,
WO0001,00037288,Invoice,2024-10-14,2024-10,19.4,DN#10431,LPG,LPG,5,2350.75,352.61,2703.36,False,True,,
WO0001,00037288,Invoice,2024-10-14,2024-10,901,DN#10431,LPG,LPG,25,5567.5,835.13,6402.63,False,True,,
WO0001,00037288,Invoice,2024-10-14,2024-10,1401,DN#10431,LPG,LPG,3,1039.29,155.89,1195.18,False,True,,
WO0001,00037511,Invoice,2024-10-21,2024-10,1401,DN#10252,LPG,LPG,5,1732.15,259.82,1991.97,False,True,,
WO0001,00037511,Invoice,2024-10-21,2024-10,1901,DN#10252,LPG,LPG,10,4701.5,705.22,5406.72,False,True,,
WO0001,00037511,Invoice,2024-10-21,2024-10,901,DN#10252,LPG,LPG,25,5567.5,835.13,6402.63,False,True,,
WO0001,00037710,Invoice,2024-10-27,2024-10,1901,DN#10271,LPG,LPG,8,3761.2,564.18,4325.38,False,True,,
WO0001,00037710,Invoice,2024-10-27,2024-10,901,DN#10271,LPG,LPG,25,5567.5,835.13,6402.63,False,True,,
WO0001,00037710,Invoice,2024-10-27,2024-10,9.4,DN#10271,LPG,LPG,5,1113.5,167.02,1280.52,False,True,,
WO0001,00037710,Invoice,2024-10-27,2024-10,1401,DN#10271,LPG,LPG,5,1732.15,259.82,1991.97,False,True,,
WO0001,00037863,Invoice,2024-10-31,2024-10,901,DN#10291,LPG,LPG,25,5567.5,835.13,6402.63,False,True,,
WO0001,00037863,Invoice,2024-10-31,2024-10,1901,DN#10291,LPG,LPG,6,2820.9,423.13,3244.03,False,True,,
